Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2020-12-10 00:00:00+00:00;102,06;102,10;102,02;102,10;58377;0,00;0,00;0,00;0,00%
2020-12-11 00:00:00+00:00;102,14;102,16;102,08;102,10;52359;0,00;0,00;0,00;0,00%
2020-12-14 00:00:00+00:00;102,10;102,16;101,92;102,10;555018;0,00;0,00;0,00;0,00%
2020-12-15 00:00:00+00:00;102,08;102,14;102,06;102,10;617478;0,00;0,00;0,00;0,00%
2020-12-16 00:00:00+00:00;102,08;102,12;102,04;102,08;76236;0,00;0,00;0,00;-0,02%
2020-12-17 00:00:00+00:00;102,08;102,12;102,06;102,06;76418;0,00;0,00;0,00;-0,02%
2020-12-18 00:00:00+00:00;102,08;102,12;102,03;102,09;61425;0,00;0,00;0,00;0,03%
2020-12-21 00:00:00+00:00;102,14;102,14;102,03;102,10;63048;0,00;0,00;0,00;0,01%
2020-12-22 00:00:00+00:00;102,08;102,12;102,03;102,09;128013;0,00;0,00;0,00;-0,01%
2020-12-23 00:00:00+00:00;102,08;102,14;102,08;102,09;102250;0,00;0,00;0,00;0,00%
2020-12-24 00:00:00+00:00;102,14;102,15;102,04;102,07;80606;0,00;0,00;0,00;-0,02%
2020-12-29 00:00:00+00:00;102,10;102,18;102,03;102,14;496213;0,00;0,00;0,00;0,07%
2020-12-30 00:00:00+00:00;102,12;102,12;102,06;102,09;267604;0,00;0,00;0,00;-0,05%
2020-12-31 00:00:00+00:00;102,06;102,14;102,04;102,08;4144;0,00;0,00;0,00;-0,01%
2021-01-04 00:00:00+00:00;102,06;102,12;102,06;102,11;2679;0,00;0,00;0,00;0,03%
2021-01-05 00:00:00+00:00;102,14;102,14;102,03;102,12;406403;0,00;0,00;0,00;0,01%
2021-01-06 00:00:00+00:00;102,08;102,22;102,03;102,12;32390;0,00;0,00;0,00;0,00%
2021-01-07 00:00:00+00:00;102,08;102,14;102,08;102,10;21167;0,00;0,00;0,00;-0,02%
2021-01-08 00:00:00+00:00;102,10;102,12;102,08;102,10;18519;0,00;0,00;0,00;0,00%
2021-01-11 00:00:00+00:00;102,12;102,14;102,03;102,10;91318;0,00;0,00;0,00;0,00%
2021-01-12 00:00:00+00:00;102,08;102,14;102,08;102,09;41402;0,00;0,00;0,00;-0,01%
2021-01-13 00:00:00+00:00;102,06;102,15;101,92;102,09;242175;0,00;0,00;0,00;0,00%
2021-01-14 00:00:00+00:00;102,06;102,14;102,03;102,09;146380;0,00;0,00;0,00;0,00%
2021-01-15 00:00:00+00:00;102,06;102,15;102,02;102,10;61005;0,00;0,00;0,00;0,01%
2021-01-18 00:00:00+00:00;102,14;102,14;102,08;102,10;2233;0,00;0,00;0,00;0,00%
2021-01-19 00:00:00+00:00;102,04;102,15;102,04;102,09;52849;0,00;0,00;0,00;-0,01%
2021-01-20 00:00:00+00:00;102,08;102,12;102,04;102,11;43116;0,00;0,00;0,00;0,02%
2021-01-21 00:00:00+00:00;102,08;102,12;102,08;102,10;229674;0,00;0,00;0,00;-0,01%
2021-01-22 00:00:00+00:00;102,08;102,14;102,08;102,12;389470;0,00;0,00;0,00;0,02%
2021-01-25 00:00:00+00:00;102,08;102,12;102,04;102,12;22957;0,00;0,00;0,00;0,00%
2021-01-26 00:00:00+00:00;102,04;102,14;102,04;102,10;21522;0,00;0,00;0,00;-0,02%
2021-01-27 00:00:00+00:00;102,10;102,12;102,00;102,12;71405;0,00;0,00;0,00;0,02%
2021-01-28 00:00:00+00:00;102,00;102,12;102,00;102,09;26307;0,00;0,00;0,00;-0,03%
2021-01-29 00:00:00+00:00;102,12;102,12;102,08;102,10;36266;0,00;0,00;0,00;0,01%
2021-02-01 00:00:00+00:00;102,00;102,12;102,00;102,10;18691;0,00;0,00;0,00;0,00%
2021-02-02 00:00:00+00:00;102,10;102,12;102,08;102,09;216723;0,00;0,00;0,00;-0,01%
2021-02-03 00:00:00+00:00;102,08;102,12;102,05;102,10;538649;0,00;0,00;0,00;0,01%
2021-02-04 00:00:00+00:00;102,12;102,14;102,08;102,14;31415;0,00;0,00;0,00;0,04%
2021-02-05 00:00:00+00:00;102,10;102,12;102,08;102,12;39699;0,00;0,00;0,00;-0,02%
2021-02-08 00:00:00+00:00;102,02;102,12;102,02;102,11;144084;0,00;0,00;0,00;-0,01%
2021-02-09 00:00:00+00:00;102,10;102,12;102,08;102,11;71413;0,00;0,00;0,00;0,00%
2021-02-10 00:00:00+00:00;102,10;102,12;102,08;102,08;25653;0,00;0,00;0,00;-0,03%
2021-02-11 00:00:00+00:00;102,10;102,12;102,05;102,11;18982;0,00;0,00;0,00;0,03%
2021-02-12 00:00:00+00:00;102,08;102,14;102,08;102,11;69006;0,00;0,00;0,00;0,00%
2021-02-15 00:00:00+00:00;102,08;102,08;102,08;102,10;2618;0,00;0,00;0,00;-0,01%
2021-02-16 00:00:00+00:00;102,14;102,14;102,05;102,11;44361;0,00;0,00;0,00;0,01%
2021-02-17 00:00:00+00:00;102,22;102,22;102,08;102,11;140054;0,00;0,00;0,00;0,00%
2021-02-18 00:00:00+00:00;102,14;102,14;102,05;102,12;78839;0,00;0,00;0,00;0,01%
2021-02-19 00:00:00+00:00;102,02;102,16;102,02;102,11;28931;0,00;0,00;0,00;-0,01%
2021-02-22 00:00:00+00:00;102,02;102,14;102,02;102,11;31100;0,00;0,00;0,00;0,00%
2021-02-23 00:00:00+00:00;102,08;102,17;102,06;102,11;219587;0,00;0,00;0,00;0,00%
2021-02-24 00:00:00+00:00;102,22;102,22;102,08;102,11;73549;0,00;0,00;0,00;0,00%
2021-02-25 00:00:00+00:00;102,14;102,14;102,06;102,10;81449;0,00;0,00;0,00;-0,01%
2021-02-26 00:00:00+00:00;102,10;102,14;102,06;102,06;32889;0,00;0,00;0,00;-0,04%
2021-03-01 00:00:00+00:00;102,08;102,14;102,08;102,14;88242;0,00;0,00;0,00;0,08%
2021-03-02 00:00:00+00:00;102,10;102,12;102,09;102,11;29332;0,00;0,00;0,00;-0,03%
2021-03-03 00:00:00+00:00;102,00;102,12;102,00;102,02;238618;0,00;0,00;0,00;-0,09%
2021-03-04 00:00:00+00:00;102,10;102,14;102,07;102,11;94040;0,00;0,00;0,00;0,09%
2021-03-05 00:00:00+00:00;102,00;102,14;102,00;102,08;79116;0,00;0,00;0,00;-0,03%
2021-03-08 00:00:00+00:00;102,08;102,12;102,06;102,10;83696;0,00;0,00;0,00;0,02%
2021-03-09 00:00:00+00:00;102,08;102,14;102,06;102,14;64775;0,00;0,00;0,00;0,04%
2021-03-10 00:00:00+00:00;102,08;102,15;102,08;102,11;87033;0,00;0,00;0,00;-0,03%
2021-03-11 00:00:00+00:00;102,22;102,22;102,08;102,08;248791;0,00;0,00;0,00;-0,03%
2021-03-12 00:00:00+00:00;102,08;102,15;102,07;102,11;239416;0,00;0,00;0,00;0,03%
2021-03-15 00:00:00+00:00;102,02;102,14;102,02;102,11;14359;0,00;0,00;0,00;0,00%
2021-03-16 00:00:00+00:00;102,10;102,12;102,06;102,11;7894;0,00;0,00;0,00;0,00%
2021-03-17 00:00:00+00:00;102,10;102,17;102,10;102,10;42259;0,00;0,00;0,00;-0,01%
2021-03-18 00:00:00+00:00;102,02;102,17;102,02;102,11;85781;0,00;0,00;0,00;0,01%
2021-03-19 00:00:00+00:00;102,12;102,14;102,08;102,13;30993;0,00;0,00;0,00;0,02%
2021-03-22 00:00:00+00:00;102,10;102,14;102,05;102,11;7657;0,00;0,00;0,00;-0,02%
2021-03-23 00:00:00+00:00;102,22;102,22;102,08;102,13;8998;0,00;0,00;0,00;0,02%
2021-03-24 00:00:00+00:00;102,10;102,14;102,10;102,11;24022;0,00;0,00;0,00;-0,02%
2021-03-25 00:00:00+00:00;102,02;102,14;102,02;102,10;56687;0,00;0,00;0,00;-0,01%
2021-03-26 00:00:00+00:00;102,10;102,12;102,10;102,11;23830;0,00;0,00;0,00;0,01%
2021-03-29 00:00:00+01:00;102,02;102,17;102,02;102,10;14401;0,00;0,00;0,00;-0,01%
2021-03-30 00:00:00+01:00;102,02;102,14;102,02;102,12;97123;0,00;0,00;0,00;0,02%
2021-03-31 00:00:00+01:00;102,02;102,14;102,02;102,14;36099;0,00;0,00;0,00;0,02%
2021-04-01 00:00:00+01:00;102,12;102,12;102,10;102,10;12780;0,00;0,00;0,00;-0,04%
2021-04-06 00:00:00+01:00;102,12;102,17;102,10;102,13;128278;0,00;0,00;0,00;0,03%
2021-04-07 00:00:00+01:00;102,12;102,17;102,06;102,12;25866;0,00;0,00;0,00;-0,01%
2021-04-08 00:00:00+01:00;102,14;102,14;102,10;102,12;23540;0,00;0,00;0,00;0,00%
2021-04-09 00:00:00+01:00;102,10;102,14;102,10;102,12;45000;0,00;0,00;0,00;0,00%
2021-04-12 00:00:00+01:00;102,12;102,14;102,10;102,12;35213;0,00;0,00;0,00;0,00%
2021-04-13 00:00:00+01:00;102,10;102,14;102,10;102,14;26074;0,00;0,00;0,00;0,02%
2021-04-14 00:00:00+01:00;102,14;102,14;102,06;102,12;12128;0,00;0,00;0,00;-0,02%
2021-04-15 00:00:00+01:00;102,10;102,14;102,10;102,10;47929;0,00;0,00;0,00;-0,02%
2021-04-16 00:00:00+01:00;102,12;102,17;102,10;102,14;106471;0,00;0,00;0,00;0,04%
2021-04-19 00:00:00+01:00;102,14;102,17;102,10;102,12;45375;0,00;0,00;0,00;-0,02%
2021-04-20 00:00:00+01:00;102,10;102,14;102,06;102,11;55864;0,00;0,00;0,00;-0,01%
2021-04-21 00:00:00+01:00;102,12;102,17;102,10;102,13;56559;0,00;0,00;0,00;0,02%
2021-04-22 00:00:00+01:00;102,12;102,17;102,10;102,12;14641;0,00;0,00;0,00;-0,01%
